Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,VA,Virginia,Demographics,Sex,Gender of respondent,Female,Overall,Overall,5,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,7,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,8,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,8,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,812,13.1,12,14.1,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,51,BO1,CAT1,HLTHPLN1,RESP054,(37.54268067400045
2014,VA,Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,7,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,912,11.8,10.9,12.8,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,51,BO1,CAT1,CHECKUP1,RESP064,(37.54268067400045
2014,VA,Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,492,6.9,6.2,7.7,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,51,BO1,CAT1,CHECKUP1,RESP065,(37.54268067400045
2014,VA,Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,516,6.8,6.1,7.6,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,51,BO1,CAT1,CHECKUP1,RESP066,(37.54268067400045
2014,VA,Virginia,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,57,1.1,0.7,1.4,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,51,BO1,CAT1,CHECKUP1,RESP067,(37.54268067400045
2014,VA,Virginia,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,Yes,,,,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,657,6.6,5.9,7.3,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,51,BO1,CAT1,PERSDOC2,RESP053,(37.54268067400045
2014,VA,Virginia,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,5,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,770,15.8,14.5,17.1,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,51,BO1,CAT1,_HCVU651,RESP054,(37.54268067400045
2014,VA,Virginia,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Good or Better Health,Overall,Overall,7,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Fair or Poor Health,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,506,4.7,4.1,5.3,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,51,BO1,CAT1,GENHLTH,RESP060,(37.54268067400045
2014,VA,Virginia,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,Yes,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,VA,Virginia,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,No,Overall,Overall,5,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,770,29.3,27.1,31.5,3,,,,,,,,,,,,,
2014,VA,Virginia,Immunization,Shingle Vaccination,Have you ever had the shingles or zoster vaccine?,Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Immunization,Shingle Vaccination,Have you ever had the shingles or zoster vaccine?,No,Overall,Overall,4,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have driven after having too much to drink,Overall,Overall,99,2.9,2.2,3.6,3,,,,,,,,,,,,,
2014,VA,Virginia,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have not driven after having too much to drink,Overall,Overall,4,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Injury,Seatbelt Use,Always wears a seat belt? (variable calculated from one or more BRFSS questions),Always Wears a Seatbelt,Overall,Overall,8,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Injury,Seatbelt Use,Always wears a seat belt? (variable calculated from one or more BRFSS questions),Does Not Always Wear a Seatbelt,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,374,15.1,13.3,16.9,1,,,,,,,,,,,,,
2014,VA,Virginia,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,6,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,4,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,4,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),Overall,Overall,145,1.8,1.3,2.2,2,,,,,,,,,,,,,
2014,VA,Virginia,Physical Activity,Exercise,During the past month,,,,,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Physical Activity,Exercise,During the past month,,,,,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,7,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Tobacco Use,Smokeless Tobacco,Do you currently use chewing tobacco,,,,,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Tobacco Use,Smokeless Tobacco,Do you currently use chewing tobacco,,,,,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Tobacco Use,Smokeless Tobacco,Do you currently use chewing tobacco,,,,,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,401,5.6,4.9,6.2,2,,,,,,,,,,,,,
2014,VA,Virginia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,5,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,517,20,18,22,3,,,,,,,,,,,,,
2014,VA,Virginia,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,720,21.5,19.7,23.4,3,,,,,,,,,,,,,
2014,VA,Virginia,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,959,25,23.2,26.8,3,,,,,,,,,,,,,
2014,VA,Virginia,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),No,Overall,Overall,761,20.5,18.6,22.4,3,,,,,,,,,,,,,
2014,VA,Virginia,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,VA,Virginia,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Did not receive a Pap test within the past 3 years,Overall,Overall,393,14.8,12.9,16.7,3,,,,,,,,,,,,,
2014,WA,Washington,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,5,,,,,,,,,,,,,,,,,
2014,WA,Washington,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,WA,Washington,Alcohol Consumption,Binge Drinking,Binge drinkers (males having five or more drinks on one occasion,,,,,,,,,,,,,,,,,,,,,
2014,WA,Washington,Alcohol Consumption,Binge Drinking,Binge drinkers (males having five or more drinks on one occasion,,,,,,,,,,,,,,,,,,,,,
2014,WA,Washington,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,664,6.8,6.1,7.5,3,,,,,,,,,,,,,
2014,WA,Washington,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions),No,Overall,Overall,8,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),No,Overall,Overall,6,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,8,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,8,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,564,3.6,3.2,4,574,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,53,BO1,CAT1,CVDCRHD4,RESP046,(47.52227862900048
2014,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,9,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,Yes,Overall,Overall,535,3.8,3.3,4.2,528,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,53,BO1,CAT1,CVDINFR4,RESP046,(47.52227862900048
2014,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,No,Overall,Overall,9,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,Yes,Overall,Overall,393,2.9,2.5,3.3,620,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,53,BO1,CAT1,CVDSTRK3,RESP046,(47.52227862900048
2014,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,No,Overall,Overall,9,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,COPD,Ever told you have COPD?,Yes,Overall,Overall,740,6,5.4,6.7,849,%,Crude Prevalence,,,BRFSS,CLASS03,Topic14,53,BO1,CAT1,CHCCOPD1,RESP046,(47.52227862900048
2014,WA,Washington,Chronic Health Indicators,COPD,Ever told you have COPD?,No,Overall,Overall,9,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,Overall,Overall,7,,,,,,,,,,,,,,,,,
2014,WA,Washington,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
